wall_time,event,object_id,class,grid,destination,status,message
2026-09-08 03:12:22,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:12:23,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:12:25,release,object_red_1,red,r3c1,red_sort_bin,passed,"destination=(0.43, 0.12, 0.105)"
2026-09-08 03:12:25,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:26,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:27,object_complete,object_red_1,red,r3c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:12:27,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:12:28,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:12:30,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:12:31,grasp_attached,object_red_2,red,r1c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:12:31,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:12:32,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:12:33,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:12:35,release,object_red_2,red,r1c1,red_sort_bin,passed,"destination=(0.49, 0.12, 0.105)"
2026-09-08 03:12:35,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:36,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:37,object_complete,object_red_2,red,r1c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:12:37,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:12:38,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:12:40,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:12:41,grasp_attached,object_red_3,red,r2c2,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:12:41,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:12:42,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:12:43,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:12:45,release,object_red_3,red,r2c2,red_sort_bin,passed,"destination=(0.46, 0.2, 0.105)"
2026-09-08 03:12:45,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:46,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:12:47,object_complete,object_red_3,red,r2c2,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:12:47,task_result,,,,,passed,"{""status"":""passed"",""success_count"":6,""count"":6,""results"":[{""object_id"":""object_blue_1"",""class"":""blue"",""grid"":""r2c1"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_2"",""class"":""blue"",""grid"":""r3c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_3"",""class"":""blue"",""grid"":""r1c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_red_1"",""class"":""red"",""grid"":""r3c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_2"",""class"":""red"",""grid"":""r1c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_3"",""class"":""red"",""grid"":""r2c2"",""destination"":""red_sort_bin"",""status"":""passed""}]}"
2026-09-08 03:47:29,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:47:30,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:47:32,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:47:33,grasp_attached,object_blue_1,blue,r3c1,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:47:33,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:47:34,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:47:36,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:47:37,release,object_blue_1,blue,r3c1,blue_sort_bin,passed,"destination=(0.235, -0.15, 0.105)"
2026-09-08 03:47:37,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:47:38,motion_command,object_blue_1,blue,r3c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:47:39,object_complete,object_blue_1,blue,r3c1,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 03:47:39,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:47:41,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:47:42,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:47:43,grasp_attached,object_blue_3,blue,r3c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:47:43,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:47:44,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:47:46,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:47:47,release,object_blue_3,blue,r3c2,blue_sort_bin,passed,"destination=(0.26, -0.12, 0.105)"
2026-09-08 03:47:47,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:47:48,motion_command,object_blue_3,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:47:49,object_complete,object_blue_3,blue,r3c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 03:47:49,task_result,,,,,failed,"{""status"":""failed"",""success_count"":2,""count"":2,""results"":[{""object_id"":""object_blue_1"",""class"":""blue"",""grid"":""r3c1"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_3"",""class"":""blue"",""grid"":""r3c2"",""destination"":""blue_sort_bin"",""status"":""passed""}]}"
2026-09-08 03:51:18,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:51:20,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:51:21,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:51:22,grasp_attached,object_blue_1,blue,r2c1,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:51:22,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:51:23,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:51:25,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:51:26,release,object_blue_1,blue,r2c1,blue_sort_bin,passed,"destination=(0.235, -0.15, 0.105)"
2026-09-08 03:51:26,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:27,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:29,object_complete,object_blue_1,blue,r2c1,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 03:51:29,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:51:30,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:51:31,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:51:32,grasp_attached,object_blue_2,blue,r3c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:51:32,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:51:34,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:51:35,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:51:36,release,object_blue_2,blue,r3c2,blue_sort_bin,passed,"destination=(0.26, -0.12, 0.105)"
2026-09-08 03:51:36,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:37,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:39,object_complete,object_blue_2,blue,r3c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 03:51:39,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:51:40,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:51:41,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:51:42,grasp_attached,object_blue_3,blue,r1c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:51:42,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:51:44,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:51:45,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:51:46,release,object_blue_3,blue,r1c2,blue_sort_bin,passed,"destination=(0.285, -0.09, 0.105)"
2026-09-08 03:51:46,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:48,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:49,object_complete,object_blue_3,blue,r1c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 03:51:49,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:51:50,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:51:51,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:51:53,grasp_attached,object_red_1,red,r3c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:51:53,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:51:54,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:51:55,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:51:56,release,object_red_1,red,r3c1,red_sort_bin,passed,"destination=(0.115, -0.15, 0.105)"
2026-09-08 03:51:56,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:58,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:51:59,object_complete,object_red_1,red,r3c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:51:59,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:52:00,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:52:01,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:52:03,grasp_attached,object_red_2,red,r1c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:52:03,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:52:04,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:52:05,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:52:06,release,object_red_2,red,r1c1,red_sort_bin,passed,"destination=(0.14, -0.12, 0.105)"
2026-09-08 03:52:06,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:52:08,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:52:09,object_complete,object_red_2,red,r1c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:52:09,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 03:52:10,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 03:52:11,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 03:52:13,grasp_attached,object_red_3,red,r2c2,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 03:52:13,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 03:52:14,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 03:52:15,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 03:52:17,release,object_red_3,red,r2c2,red_sort_bin,passed,"destination=(0.165, -0.09, 0.105)"
2026-09-08 03:52:17,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:52:18,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 03:52:19,object_complete,object_red_3,red,r2c2,red_sort_bin,passed,pick-place sequence complete
2026-09-08 03:52:19,task_result,,,,,passed,"{""status"":""passed"",""success_count"":6,""count"":6,""results"":[{""object_id"":""object_blue_1"",""class"":""blue"",""grid"":""r2c1"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_2"",""class"":""blue"",""grid"":""r3c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_3"",""class"":""blue"",""grid"":""r1c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_red_1"",""class"":""red"",""grid"":""r3c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_2"",""class"":""red"",""grid"":""r1c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_3"",""class"":""red"",""grid"":""r2c2"",""destination"":""red_sort_bin"",""status"":""passed""}]}"
2026-09-08 05:52:03,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:04,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:05,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:06,grasp_attached,object_blue_1,blue,r2c1,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:06,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:08,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:52:09,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:52:10,release,object_blue_1,blue,r2c1,blue_sort_bin,passed,"destination=(0.235, -0.15, 0.105)"
2026-09-08 05:52:10,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:12,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:13,object_complete,object_blue_1,blue,r2c1,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 05:52:13,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:14,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:15,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:17,grasp_attached,object_blue_2,blue,r3c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:17,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:18,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:52:19,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:52:20,release,object_blue_2,blue,r3c2,blue_sort_bin,passed,"destination=(0.26, -0.12, 0.105)"
2026-09-08 05:52:20,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:22,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:23,object_complete,object_blue_2,blue,r3c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 05:52:23,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:24,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:25,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:27,grasp_attached,object_blue_3,blue,r1c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:27,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:28,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:52:29,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:52:30,release,object_blue_3,blue,r1c2,blue_sort_bin,passed,"destination=(0.285, -0.09, 0.105)"
2026-09-08 05:52:31,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:32,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:33,object_complete,object_blue_3,blue,r1c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 05:52:33,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:34,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:35,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:37,grasp_attached,object_red_1,red,r3c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:37,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:38,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:52:39,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:52:41,release,object_red_1,red,r3c1,red_sort_bin,passed,"destination=(0.115, -0.15, 0.105)"
2026-09-08 05:52:41,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:42,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:43,object_complete,object_red_1,red,r3c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 05:52:43,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:44,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:46,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:47,grasp_attached,object_red_2,red,r1c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:47,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:48,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:52:49,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:52:51,release,object_red_2,red,r1c1,red_sort_bin,passed,"destination=(0.14, -0.12, 0.105)"
2026-09-08 05:52:51,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:52,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:52:53,object_complete,object_red_2,red,r1c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 05:52:53,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 05:52:55,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 05:52:56,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 05:52:57,grasp_attached,object_red_3,red,r2c2,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 05:52:57,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 05:52:58,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 05:53:00,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 05:53:01,release,object_red_3,red,r2c2,red_sort_bin,passed,"destination=(0.165, -0.09, 0.105)"
2026-09-08 05:53:01,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:53:02,motion_command,object_red_3,red,r2c2,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 05:53:03,object_complete,object_red_3,red,r2c2,red_sort_bin,passed,pick-place sequence complete
2026-09-08 05:53:03,task_result,,,,,passed,"{""status"":""passed"",""success_count"":6,""count"":6,""results"":[{""object_id"":""object_blue_1"",""class"":""blue"",""grid"":""r2c1"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_2"",""class"":""blue"",""grid"":""r3c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_blue_3"",""class"":""blue"",""grid"":""r1c2"",""destination"":""blue_sort_bin"",""status"":""passed""},{""object_id"":""object_red_1"",""class"":""red"",""grid"":""r3c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_2"",""class"":""red"",""grid"":""r1c1"",""destination"":""red_sort_bin"",""status"":""passed""},{""object_id"":""object_red_3"",""class"":""red"",""grid"":""r2c2"",""destination"":""red_sort_bin"",""status"":""passed""}]}"
2026-09-08 06:29:06,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 06:29:07,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 06:29:08,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 06:29:09,grasp_attached,object_blue_1,blue,r2c1,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 06:29:09,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 06:29:11,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 06:29:12,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 06:29:13,release,object_blue_1,blue,r2c1,blue_sort_bin,passed,"destination=(0.235, -0.15, 0.0375)"
2026-09-08 06:29:13,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:14,motion_command,object_blue_1,blue,r2c1,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:16,object_complete,object_blue_1,blue,r2c1,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 06:29:16,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 06:29:17,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 06:29:18,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 06:29:19,grasp_attached,object_blue_2,blue,r3c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 06:29:19,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 06:29:21,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 06:29:22,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 06:29:23,release,object_blue_2,blue,r3c2,blue_sort_bin,passed,"destination=(0.26, -0.12, 0.0375)"
2026-09-08 06:29:23,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:25,motion_command,object_blue_2,blue,r3c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:26,object_complete,object_blue_2,blue,r3c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 06:29:26,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 06:29:27,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 06:29:28,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 06:29:30,grasp_attached,object_blue_3,blue,r1c2,blue_sort_bin,passed,selected object attached to gripper pose
2026-09-08 06:29:30,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 06:29:31,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_above,gripper=-0.550"
